"SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","Size.p.","Price.per.Size","DateSold","DateBuilt","Prob_elevators"
134513,1993,2007,12,914,11,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5173.57692307692,2007-12-01,1993-01-01,2.525
201769,2007,2007,12,868,24,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,8407.04166666667,2007-12-01,2007-01-01,2.31428571428571
185840,1986,2007,12,1131,5,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,5807.5,2007-12-01,1986-01-01,3.88571428571429
174336,1986,2007,12,1131,11,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,5448,2007-12-01,1986-01-01,3.88571428571429
319469,2007,2007,12,1387,30,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,8191.51282051282,2007-12-01,2007-01-01,2.31428571428571
170796,1986,2007,12,1377,2,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,4379.38461538462,2007-12-01,1986-01-01,3.88571428571429
112389,1997,2008,1,914,11,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,26,4322.65384615385,2008-01-01,1997-01-01,4.2
72566,1985,2008,1,676,6,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,19,3819.26315789474,2008-01-01,1985-01-01,2.2
448672,2007,2008,1,1690,18,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9546.21276595745,2008-01-01,2007-01-01,2.6
462831,2007,2008,1,1690,20,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9847.46808510638,2008-01-01,2007-01-01,2.6
317699,2007,2008,1,1273,13,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,8824.97222222222,2008-01-01,2007-01-01,2.6
295460,2007,2008,1,1273,18,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,8207.22222222222,2008-01-01,2007-01-01,2.6
44247,1986,2008,1,508,1,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,3160.5,2008-01-01,1986-01-01,2.2
51327,1986,2008,1,508,11,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,3666.21428571429,2008-01-01,1986-01-01,2.2
52212,1986,2008,1,547,4,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,15,3480.8,2008-01-01,1986-01-01,2.2
265486,2006,2008,1,1437,28,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,6637.15,2008-01-01,2006-01-01,1.86666666666667
38761,1992,2008,1,355,3,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3876.1,2008-01-01,1992-01-01,3.4
39823,1992,2008,1,355,12,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3982.3,2008-01-01,1992-01-01,3.4
84070,1993,2008,1,644,21,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4670.55555555556,2008-01-01,1993-01-01,2.525
212389,2005,2008,1,1184,17,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,33,6436.0303030303,2008-01-01,2005-01-01,0.025
225663,2007,2008,1,1103,14,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,7279.45161290323,2008-01-01,2007-01-01,3.4
151327,2005,2008,1,743,10,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,7206.04761904762,2008-01-01,2005-01-01,0.025
91150,1993,2008,1,644,20,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5063.88888888889,2008-01-01,1993-01-01,2.525
131415,2005,2008,1,743,3,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,6257.85714285714,2008-01-01,2005-01-01,0.025
135398,1993,2008,1,914,10,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5207.61538461538,2008-01-01,1993-01-01,2.525
163539,2007,2008,1,914,26,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,26,6289.96153846154,2008-01-01,2007-01-01,3.4
176991,2007,2008,1,914,26,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,26,6807.34615384615,2008-01-01,2007-01-01,3.4
80530,1993,2008,1,644,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4473.88888888889,2008-01-01,1993-01-01,2.525
86283,1993,2008,1,644,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4793.5,2008-01-01,1993-01-01,2.525
126106,1993,2008,1,914,17,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4850.23076923077,2008-01-01,1993-01-01,2.525
207964,1986,2008,1,1377,10,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,5332.41025641026,2008-01-01,1986-01-01,3.88571428571429
198230,2007,2008,1,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,8259.58333333333,2008-01-01,2007-01-01,2.31428571428571
203539,2007,2008,1,868,24,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,8480.79166666667,2008-01-01,2007-01-01,2.31428571428571
194690,2007,2008,1,868,10,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,8112.08333333333,2008-01-01,2007-01-01,2.31428571428571
351769,2007,2008,1,1387,41,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,9019.71794871795,2008-01-01,2007-01-01,2.31428571428571
119292,1986,2008,1,914,4,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,26,4588.15384615385,2008-01-01,1986-01-01,3.88571428571429
193805,2007,2008,1,868,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,8075.20833333333,2008-01-01,2007-01-01,2.31428571428571
221238,2006,2008,1,1192,4,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,33,6704.18181818182,2008-01-01,2006-01-01,3.73333333333333
150442,1986,2008,1,1131,3,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,4701.3125,2008-01-01,1986-01-01,3.88571428571429
191150,2007,2008,1,868,17,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,7964.58333333333,2008-01-01,2007-01-01,2.31428571428571
110619,1997,2008,2,914,13,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,26,4254.57692307692,2008-02-01,1997-01-01,4.2
61946,1985,2008,2,587,8,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,3871.625,2008-02-01,1985-01-01,2.2
283185,2007,2008,2,1483,4,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,6742.5,2008-02-01,2007-01-01,2.6
383185,2007,2008,2,1483,17,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,9123.45238095238,2008-02-01,2007-01-01,2.6
357522,2007,2008,2,1334,25,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,37,9662.75675675676,2008-02-01,2007-01-01,2.6
337168,2007,2008,2,1273,27,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,9365.77777777778,2008-02-01,2007-01-01,2.6
93805,1986,2008,2,910,11,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,26,3607.88461538462,2008-02-01,1986-01-01,2.2
197345,2006,2008,2,914,15,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,7590.19230769231,2008-02-01,2006-01-01,1.86666666666667
101327,1993,2008,2,644,11,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5629.27777777778,2008-02-01,1993-01-01,2.525
146017,1993,2008,2,914,10,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,5616.03846153846,2008-02-01,1993-01-01,2.525
243362,1993,2008,2,2337,14,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,66,3687.30303030303,2008-02-01,1993-01-01,2.525
69026,1992,2008,2,640,11,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,18,3834.77777777778,2008-02-01,1992-01-01,3.4
79646,1993,2008,2,644,4,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4424.77777777778,2008-02-01,1993-01-01,2.525
295575,2007,2008,2,1394,20,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,39,7578.84615384615,2008-02-01,2007-01-01,3.4
64601,1992,2008,2,576,10,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,4037.5625,2008-02-01,1992-01-01,3.4
127433,1993,2008,2,914,14,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4901.26923076923,2008-02-01,1993-01-01,2.525
66371,1992,2008,2,640,1,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,18,3687.27777777778,2008-02-01,1992-01-01,3.4
160637,2007,2008,2,914,11,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,26,6178.34615384615,2008-02-01,2007-01-01,3.4
35398,1992,2008,2,355,15,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3539.8,2008-02-01,1992-01-01,3.4
256637,2007,2008,2,1366,12,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,38,6753.6052631579,2008-02-01,2007-01-01,3.4
254867,1986,2008,2,1796,9,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,50,5097.34,2008-02-01,1986-01-01,3.88571428571429
176991,2007,2008,2,868,15,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,7374.625,2008-02-01,2007-01-01,2.31428571428571
188495,2007,2008,2,868,3,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,7853.95833333333,2008-02-01,2007-01-01,2.31428571428571
176106,2006,2008,2,903,1,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,7044.24,2008-02-01,2006-01-01,3.73333333333333
428318,2007,2008,2,1643,20,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9311.26086956522,2008-02-01,2007-01-01,2.31428571428571
176106,2006,2008,2,903,1,"terraced","individual_heating","management_in_trust",123,181,"10min~15min","0~5min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11,25,7044.24,2008-02-01,2006-01-01,3.73333333333333
166371,1986,2008,2,1131,9,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,5199.09375,2008-02-01,1986-01-01,3.88571428571429
151769,1986,2008,2,914,11,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,26,5837.26923076923,2008-02-01,1986-01-01,3.88571428571429
150442,1986,2008,2,1131,1,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,4701.3125,2008-02-01,1986-01-01,3.88571428571429
115929,1997,2008,3,914,13,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,26,4458.80769230769,2008-03-01,1997-01-01,4.2
63274,1997,2008,3,558,11,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,16,3954.625,2008-03-01,1997-01-01,4.2
219469,2006,2008,3,910,16,"terraced","individual_heating","management_in_trust",111,184,"10min~15min","5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9,26,8441.11538461538,2008-03-01,2006-01-01,0.0666666666666667
123893,2003,2008,3,907,7,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,25,4955.72,2008-03-01,2003-01-01,4.2
59734,1985,2008,3,587,9,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,3733.375,2008-03-01,1985-01-01,2.2
60176,1985,2008,3,587,5,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,3761,2008-03-01,1985-01-01,2.2
327433,2007,2008,3,1273,22,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,9095.36111111111,2008-03-01,2007-01-01,2.6
307964,2007,2008,3,1273,9,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,8554.55555555555,2008-03-01,2007-01-01,2.6
448672,2007,2008,3,1690,16,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9546.21276595745,2008-03-01,2007-01-01,2.6
370796,2007,2008,3,1483,18,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,42,8828.47619047619,2008-03-01,2007-01-01,2.6
347787,2007,2008,3,1690,11,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,7399.72340425532,2008-03-01,2007-01-01,2.6
462831,2007,2008,3,1690,22,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9847.46808510638,2008-03-01,2007-01-01,2.6
448672,2007,2008,3,1690,15,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9546.21276595745,2008-03-01,2007-01-01,2.6
435398,2007,2008,3,1690,7,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9263.78723404255,2008-03-01,2007-01-01,2.6
51327,1986,2008,3,508,2,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,14,3666.21428571429,2008-03-01,1986-01-01,2.2
269911,2006,2008,3,1149,28,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,32,8434.71875,2008-03-01,2006-01-01,1.86666666666667
256637,2006,2008,3,1437,3,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,6415.925,2008-03-01,2006-01-01,1.86666666666667
272566,2006,2008,3,1412,22,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,6814.15,2008-03-01,2006-01-01,1.86666666666667
178761,2005,2008,3,914,24,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,6875.42307692308,2008-03-01,2005-01-01,0.025
194690,2007,2008,3,1103,3,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,6280.32258064516,2008-03-01,2007-01-01,3.4
174336,1993,2008,3,1451,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,41,4252.09756097561,2008-03-01,1993-01-01,2.525
37787,1992,2008,3,355,15,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3778.7,2008-03-01,1992-01-01,3.4
161946,2005,2008,3,914,18,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,6228.69230769231,2008-03-01,2005-01-01,0.025
70796,1992,2008,3,644,4,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,3933.11111111111,2008-03-01,1992-01-01,2.73333333333333
84955,1993,2008,3,644,15,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,4719.72222222222,2008-03-01,1993-01-01,2.525
92035,1993,2008,3,644,8,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5113.05555555556,2008-03-01,1993-01-01,2.525
90707,1993,2008,3,644,6,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,5039.27777777778,2008-03-01,1993-01-01,2.525
194690,1993,2008,3,1288,16,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,36,5408.05555555556,2008-03-01,1993-01-01,2.525
153539,2005,2008,3,743,17,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,7311.38095238095,2008-03-01,2005-01-01,0.025
122389,1993,2008,3,914,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4707.26923076923,2008-03-01,1993-01-01,2.525
123893,1993,2008,3,914,2,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4765.11538461538,2008-03-01,1993-01-01,2.525
341592,2007,2008,3,1448,29,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,41,8331.51219512195,2008-03-01,2007-01-01,3.4
37168,1992,2008,3,355,14,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,3716.8,2008-03-01,1992-01-01,3.4
124778,1993,2008,3,914,21,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,4799.15384615385,2008-03-01,1993-01-01,2.525
222123,2007,2008,3,1103,24,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,7165.25806451613,2008-03-01,2007-01-01,3.4
207964,2007,2008,3,1103,6,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,6708.51612903226,2008-03-01,2007-01-01,3.4
168141,1993,2008,3,1451,3,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,41,4101,2008-03-01,1993-01-01,2.525
80530,1992,2008,3,644,15,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,4473.88888888889,2008-03-01,1992-01-01,2.73333333333333
169911,1986,2008,3,1377,2,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,4356.69230769231,2008-03-01,1986-01-01,3.88571428571429
